CID,GENDER,AGE,SPEND
48514,FEMALE,24,147.64730757183216
48515,MALE,28,168.42095554759146
48516,MALE,27,342.5950721246884
48517,FEMALE,28,254.86913842765614
48518,MALE,29,179.28143503118028
48519,FEMALE,26,220.542634495033
48520,,28,224.0099428596627
48521,MALE,22,310.9796070345158
48522,MALE,24,251.35330550196238
48523,MALE,22,203.52256612553487
48524,FEMALE,22,123.3424359201493
48525,MALE,29,233.61044171202622
48526,FEMALE,21,183.94713314699993
48527,MALE,22,160.0
48528,MALE,21,160.0
48529,FEMALE,20,187.9046651013931
48530,MALE,25,205.841359593072
48531,MALE,25,254.88834003159283
48532,MALE,24,245.27293402335502
48533,FEMALE,24,212.618258495921
48534,FEMALE,24,191.39695048122712
48535,MALE,22,210.8125298668847
48536,FEMALE,29,230.69468425978928
48537,MALE,21,203.85718543867216
48538,FEMALE,24,163.11265716576622
48539,MALE,23,195.68473182089485
48540,MALE,21,160.0
48541,FEMALE,22,172.42050012857436
48542,MALE,28,173.66461975298728
48543,FEMALE,20,187.4217454050893
48544,FEMALE,29,175.37239210540525
48545,FEMALE,25,223.0329796885139
48546,FEMALE,23,221.47485126809877
48547,MALE,25,223.14178466320257
48548,FEMALE,24,215.59891822752402
48549,MALE,28,177.75401085139129
48550,FEMALE,20,181.5634597065499
48551,FEMALE,20,161.01412199087125
48552,FEMALE,29,232.05626253790678
48553,MALE,29,379.34355164439836
48554,MALE,20,187.7461700609029
48555,FEMALE,22,192.22584486367612
48556,FEMALE,23,146.0449341176333
48557,FEMALE,29,273.6908960142185
48558,MALE,25,160.0
48559,MALE,24,248.68892765443502
48560,FEMALE,20,177.2162570249065
48561,MALE,23,245.6064520465658
48562,,27,221.7607789248853
48563,MALE,21,195.95355679900638
48564,FEMALE,28,192.5346960910344
48565,MALE,27,279.6077469324471
48566,MALE,22,230.81841209156795
48567,FEMALE,25,225.20540719601917
48568,FEMALE,21,225.0548201054585
48569,FEMALE,27,287.4125090702825
48570,MALE,29,160.0
48571,FEMALE,22,229.99083434167483
48572,MALE,28,312.35144111141676
48573,FEMALE,27,192.09946010876547
48574,MALE,25,259.94351891810277
48575,FEMALE,22,241.9764231108022
48576,FEMALE,26,245.9399258967462
48577,MALE,23,203.8988761540016
48578,FEMALE,20,138.4394473811109
48579,FEMALE,27,285.6726042574924
48580,FEMALE,22,221.09085504639108
48581,FEMALE,27,189.6866463064269
48582,FEMALE,29,
48583,FEMALE,29,232.26655060908382
48584,MALE,21,160.0
48585,MALE,27,160.0
48586,FEMALE,22,153.20709299827283
48587,MALE,28,212.88980130839295
48588,FEMALE,26,180.09179257243426
48589,FEMALE,21,246.1636146996252
48590,MALE,27,341.12091133839954
48591,FEMALE,20,210.0227708988487
48592,FEMALE,20,210.43090589136216
48593,MALE,24,160.0
48594,FEMALE,21,138.32313473622597
48595,MALE,29,160.0
48596,FEMALE,23,177.33349678160994
48597,FEMALE,21,218.7664931461632
48598,FEMALE,22,174.5590074249196
48599,FEMALE,26,172.6513525099801
48600,MALE,29,223.13042504047337
48601,FEMALE,20,180.57973156331747
48602,MALE,23,185.15601942636468
48603,MALE,25,240.13141250550444
48604,MALE,22,190.19731515592812
48605,MALE,24,283.6609189822206
48606,FEMALE,24,149.02021997824554
48607,MALE,23,354.6488622416333
48608,FEMALE,25,255.5307835167807
48609,MALE,25,196.79070590269856
48610,MALE,23,307.57985945003827
48611,FEMALE,20,133.23569991530027
48612,FEMALE,24,193.52108151837135
48613,,26,212.47848823378402
48614,MALE,25,160.0
48615,FEMALE,29,241.97898377828642
48616,FEMALE,23,197.36619290517768
48617,MALE,21,224.09672983603198
48618,FEMALE,27,201.84115036943197
48619,FEMALE,25,193.98285035228886
48620,FEMALE,21,237.70931556458135
48621,FEMALE,25,196.95432998714557
48622,MALE,26,361.38938811346407
48623,FEMALE,27,233.2134470570628
48624,MALE,29,166.90498939250799
48625,MALE,29,352.45093947293645
48626,MALE,28,321.17455664910574
48627,FEMALE,21,217.06076504212393
48628,FEMALE,26,201.73598824423618
48629,MALE,28,284.76488224011104
48630,MALE,21,245.969268246951
48631,MALE,23,160.0
48632,FEMALE,25,253.06383941314675
48633,FEMALE,20,117.15815508413351
48634,FEMALE,22,216.8050126501198
48635,FEMALE,28,192.34889344438812
48636,FEMALE,20,212.69967348003473
48637,FEMALE,26,229.98304107278636
48638,FEMALE,29,171.50352498889913
48639,FEMALE,21,168.2209695932808
48640,MALE,24,203.34713511054352
48641,FEMALE,23,234.02863432875566
48642,MALE,23,354.2417970614355
48643,FEMALE,25,247.5424440490616
48644,FEMALE,23,195.3152573254422
48645,FEMALE,26,196.87884914251634
48646,FEMALE,29,222.15916706396803
48647,MALE,21,
48648,FEMALE,27,207.18028942277192
48649,MALE,23,226.6082131850801
48650,MALE,27,263.3808085624936
48651,MALE,27,162.28088135748163
48652,MALE,20,160.0
48653,FEMALE,23,200.9311891360868
48654,MALE,23,214.9702885510144
48655,MALE,26,160.0
48656,MALE,22,160.0
48657,FEMALE,24,196.81009618173107
48658,MALE,27,226.403558244971
48659,,23,199.2339399699879
48660,FEMALE,24,179.93018787063005
48661,MALE,25,160.0
48662,FEMALE,20,168.6396757467678
48663,FEMALE,24,205.68682874027775
48664,FEMALE,28,207.69290214687183
48665,FEMALE,20,206.72120044517408
48666,MALE,28,230.1913154833581
48667,FEMALE,26,225.95674017373753
48668,MALE,24,321.06056673366015
48669,MALE,23,160.0
48670,MALE,26,286.7404050253278
48671,MALE,24,160.0
48672,FEMALE,29,266.81954439500043
48673,MALE,29,222.21934070406314
48674,FEMALE,23,206.0616366920392
48675,MALE,27,160.0
48676,MALE,29,260.1000090987412
48677,FEMALE,28,252.88776751965582
48678,MALE,23,319.6093828677288
48679,MALE,26,160.0
48680,MALE,28,313.3076420557869
48681,MALE,26,160.0
48682,MALE,20,292.2524904428593
48683,FEMALE,27,250.71948424655403
48684,MALE,20,160.0
48685,FEMALE,21,196.97606437850732
48686,MALE,28,313.85576863449904
48687,FEMALE,29,284.1815865090469
48688,FEMALE,24,208.98749173401416
48689,FEMALE,22,222.5842226830179
48690,FEMALE,27,236.5708283111874
48691,FEMALE,21,140.74816859703822
48692,MALE,25,299.6618977471412
48693,FEMALE,22,208.14813901584915
48694,FEMALE,24,233.67264073688543
48695,FEMALE,21,163.256175354099
48696,MALE,21,232.29770953848663
48697,FEMALE,24,186.3511324912384
48698,FEMALE,24,210.39550197648276
48699,MALE,23,
48700,FEMALE,28,207.14845412512608
48701,FEMALE,25,205.86851096027985
48702,FEMALE,21,216.23444487105775
48703,MALE,22,454.3551061298873
48704,FEMALE,27,246.7425154325777
48705,MALE,29,160.0
48706,FEMALE,27,287.4293385960027
48707,FEMALE,22,259.77796795125937
48708,FEMALE,23,249.65166489421262
48709,FEMALE,25,201.78835092060447
48710,MALE,25,160.0
48711,FEMALE,25,197.97920617525818
48712,MALE,29,219.42087110186617
48713,FEMALE,28,137.4291316438881
48714,MALE,20,160.0
48715,FEMALE,28,231.93479157476384
48716,MALE,27,279.396342953404
48717,FEMALE,28,169.48790924059202
48718,FEMALE,27,260.0436991922084
48719,MALE,24,160.0
48720,MALE,20,214.77649021440885
48721,MALE,21,160.0
48722,FEMALE,27,173.25363035991123
48723,MALE,22,186.40629919427772
48724,MALE,24,370.7884883154834
48725,FEMALE,20,227.2921351945358
48726,FEMALE,25,228.7505840334046
48727,FEMALE,25,238.62074585407834
48728,FEMALE,27,168.12300104251892
48729,FEMALE,27,162.8063990262174
48730,MALE,27,271.4970383720911
48731,MALE,27,160.0
48732,FEMALE,21,201.58568013770258
48733,FEMALE,26,212.45153325686115
48734,MALE,26,166.58733060274304
48735,FEMALE,29,206.21161161764152
48736,FEMALE,27,241.1843186907243
48737,MALE,23,219.52606791016754
48738,MALE,27,176.50717403600365
48739,MALE,26,259.1180476462684
48740,MALE,29,213.60337877008817
48741,FEMALE,24,224.59759093350084
48742,MALE,23,178.093696616822
48743,FEMALE,29,209.18163920174194
48744,FEMALE,23,216.53602402571323
48745,FEMALE,29,205.8040578984698
48746,FEMALE,29,220.96802645831602
48747,FEMALE,28,234.76015276923346
48748,FEMALE,24,177.91704834510466
48749,FEMALE,23,211.2025173079563
48750,FEMALE,22,168.6421464546238
48751,FEMALE,29,248.40381156057438
48752,MALE,20,237.5695201988243
48753,FEMALE,26,167.3930010765671
48754,FEMALE,21,180.38879165923044
48755,FEMALE,26,209.01491133603352
48756,MALE,28,252.31464730961633
48757,MALE,26,194.673902426866
48758,MALE,21,193.4293261779172
48759,FEMALE,26,229.38976018550238
48760,FEMALE,28,173.29759209006647
48761,MALE,20,160.0
48762,FEMALE,26,225.53830044986714
48763,FEMALE,27,261.0304309522022
48764,MALE,21,310.4242292309833
48765,MALE,27,244.22771191124846
48766,FEMALE,23,250.6432466926678
48767,FEMALE,26,180.91949059783053
48768,FEMALE,24,296.6323327261282
48769,FEMALE,29,241.78796187102705
48770,MALE,20,160.0
48771,MALE,24,160.0
48772,FEMALE,21,163.00616345842377
48773,FEMALE,24,187.9600068696073
48774,FEMALE,21,175.58604792380737
48775,FEMALE,23,215.79322105014825
48776,MALE,27,363.94299408346967
48777,FEMALE,20,186.87928380046185
48778,FEMALE,26,238.64995925394456
48779,MALE,28,496.49598844999963
48780,FEMALE,20,177.1155888343565
48781,FEMALE,25,235.37767638450234
48782,FEMALE,20,166.9867335101035
48783,FEMALE,25,234.8276164400049
48784,MALE,21,160.0
48785,MALE,24,160.0
48786,MALE,28,160.0
48787,FEMALE,24,171.25921988179368
48788,MALE,28,177.8996394619187
48789,FEMALE,25,206.00590383881334
48790,FEMALE,20,186.59022433349304
48791,MALE,25,160.0
48792,FEMALE,23,
48793,FEMALE,28,206.01030808223476
48794,MALE,23,160.0
48795,FEMALE,22,
48796,FEMALE,23,165.6928156954998
48797,FEMALE,24,215.43598422100894
48798,FEMALE,28,268.8868266533284
48799,MALE,25,245.54529528603945
48800,FEMALE,20,181.73346369054545
48801,FEMALE,20,219.0338098095502
48802,MALE,23,312.12654404739766
48803,FEMALE,29,252.64111956000596
48804,MALE,29,229.27797250586275
48805,MALE,25,334.900155117268
48806,MALE,23,302.847615062686
48807,FEMALE,25,254.70903417978144
48808,FEMALE,23,186.28287319681698
48809,MALE,24,160.0
48810,MALE,29,160.0
48811,MALE,20,160.0
48812,MALE,22,160.0
48813,MALE,26,169.1452407557966
48814,MALE,20,187.84640058104662
48815,MALE,25,160.0
48816,FEMALE,29,240.2987257544477
48817,MALE,25,160.0
48818,MALE,22,244.64347452969952
48819,FEMALE,24,222.61164907261252
48820,FEMALE,25,217.53903445107736
48821,FEMALE,24,162.96435530487844
48822,FEMALE,22,233.46259647803691
48823,MALE,20,160.0
48824,MALE,24,328.6875156346242
48825,FEMALE,26,215.75234505885692
48826,FEMALE,26,
48827,MALE,23,193.3644745099238
48828,FEMALE,24,185.24960558837415
48829,FEMALE,25,209.0357622988817
48830,MALE,20,160.0
48831,FEMALE,22,209.97138525841737
48832,MALE,23,201.50322857369898
48833,MALE,28,192.72468919829885
48834,FEMALE,26,213.31231104630723
48835,FEMALE,21,233.9055271055
48836,FEMALE,21,161.3228055407802
48837,MALE,26,160.0
48838,MALE,26,160.0
48839,FEMALE,27,249.1279846361099
48840,MALE,24,160.0
48841,FEMALE,28,244.50021367456213
48842,MALE,25,244.79273131057323
48843,FEMALE,21,157.12114670912902
48844,FEMALE,20,210.0307075926477
48845,MALE,21,196.6385766193473
48846,MALE,20,180.72233388812276
48847,MALE,21,160.0
48848,MALE,28,195.8437961250399
48849,MALE,21,206.96237577707282
48850,MALE,25,247.45482941257006
48851,FEMALE,26,220.14962596707227
48852,MALE,27,182.65310215495793
48853,FEMALE,24,151.9660545601773
48854,FEMALE,27,203.84076122016404
48855,MALE,27,233.11699586659773
48856,MALE,22,160.0
48857,FEMALE,22,176.96813820837644
48858,FEMALE,22,193.05051453185757
48859,MALE,21,160.0
48860,FEMALE,24,167.89613463871223
48861,MALE,22,208.89593505945908
48862,FEMALE,29,233.39813832317984
48863,FEMALE,26,253.45563793916958
48864,FEMALE,21,180.20455408497372
48865,MALE,29,211.10686744890634
48866,FEMALE,23,239.36232796162298
48867,MALE,25,218.5764366650739
48868,MALE,24,160.0
48869,MALE,22,160.0
48870,MALE,26,
48871,FEMALE,28,209.92880669994423
48872,MALE,28,274.661365666289
48873,MALE,22,197.95803542850598
48874,MALE,27,172.83248663522875
48875,FEMALE,23,168.06957430943226
48876,FEMALE,29,223.20508539819002
48877,FEMALE,28,258.14308489787584
48878,FEMALE,27,218.26560860325353
48879,MALE,28,164.01696220350402
48880,FEMALE,20,197.219750805383
48881,FEMALE,28,213.5211911492508
48882,FEMALE,29,197.11381190196485
48883,FEMALE,25,233.62989085879167
48884,FEMALE,23,199.92984852567537
48885,MALE,21,160.0
48886,FEMALE,25,189.00829114795334
48887,MALE,26,210.36828015114241
48888,FEMALE,27,198.3795987013179
48889,MALE,26,243.03926875781428
48890,MALE,22,369.2864166767556
48891,MALE,27,220.63646718304528
48892,FEMALE,24,212.26074429293755
48893,MALE,29,306.69306877703326
48894,MALE,25,215.76592002089728
48895,FEMALE,26,242.81269409192612
48896,FEMALE,22,187.12803805207244
48897,MALE,28,160.0
48898,FEMALE,23,201.3163442323509
48899,MALE,20,160.0
48900,FEMALE,22,226.81520161005625
48901,FEMALE,29,230.43906750534433
48902,FEMALE,29,217.0987323196407
48903,FEMALE,27,184.9459984063949
48904,MALE,29,209.99050932341171
48905,FEMALE,26,294.69606932122144
48906,FEMALE,26,247.49785009086534
48907,FEMALE,23,181.8039543349836
48908,MALE,26,304.2383428389993
48909,MALE,28,246.61702603659361
48910,FEMALE,27,216.97622772830226
48911,MALE,28,302.1345563603225
48912,,22,201.53451858484658
48913,FEMALE,29,189.12590205440867
48914,MALE,29,160.0
48915,FEMALE,27,234.64210801636906
48916,FEMALE,28,217.43401065074679
48917,MALE,26,278.061265041154
48918,FEMALE,23,208.1634522111078
48919,FEMALE,21,140.57167986398477
48920,MALE,23,192.44804976936328
48921,MALE,28,206.46093341825014
48922,MALE,22,195.47972786098296
48923,FEMALE,23,211.34936279654409
48924,FEMALE,28,204.93289745777676
48925,MALE,23,160.0
48926,MALE,22,160.0
48927,MALE,23,224.0694842084044
48928,MALE,27,251.90667259665335
48929,FEMALE,26,208.35373324554382
48930,FEMALE,20,185.35611971685898
48931,FEMALE,24,219.13586199189882
48932,FEMALE,25,215.6323657115531
48933,FEMALE,21,202.23943982592317
48934,MALE,28,189.54906779041718
48935,FEMALE,29,229.89324698429527
48936,FEMALE,23,200.6905912513936
48937,FEMALE,24,176.37308757236065
48938,MALE,29,176.00792831357364
48939,MALE,29,341.4159329303336
48940,MALE,21,160.0
48941,FEMALE,20,135.22457536399673
48942,M᠎ALE,27,219.23070313700248
48943,FEMALE,22,188.7386745243471
48944,FEMALE,26,149.59557315797065
48945,MALE,29,226.21753260756702
48946,FEMALE,25,199.36114402275828
48947,FEMALE,22,209.05789571424634
48948,FEMALE,20,166.5314739786731
48949,FEMALE,26,211.79563760891955
48950,FEMALE,20,203.93167981645172
48951,MALE,21,287.94676939699224
48952,MALE,21,262.22534728210354
48953,MALE,28,160.0
48954,FEMALE,24,190.63591044252198
48955,MALE,28,160.0
48956,FEMALE,27,210.7572876287319
48957,FEMALE,24,200.54261578052314
48958,MALE,28,160.0
48959,FEMALE,25,151.637599083629
48960,FEMALE,25,163.56854274166372
48961,MALE,26,278.6323038979678
48962,MALE,20,206.35132495401052
48963,MALE,23,193.82069137940138
48964,FEMALE,22,170.42328104379794
48965,MALE,20,219.47210446484863
48966,FEMALE,29,231.58162566112446
48967,FEMALE,29,233.8153846159695
48968,FEMALE,23,208.30227652507423
48969,,26,217.0735893043347
48970,FEMALE,28,207.69499150853315
48971,FEMALE,20,135.80621821235073
48972,MALE,25,160.0
48973,FEMALE,22,219.699235399678
48974,MALE,20,261.49841253841475
48975,,23,197.25974817322336
48976,FEMALE,23,209.87621744043219
48977,FEMALE,29,254.97057605812097
48978,FEMALE,28,181.34919434059844
48979,FEMALE,20,127.03397783394091
48980,FEMALE,22,185.2017489651198
48981,FEMALE,26,208.7554229398317
48982,FEMALE,27,200.17388492757493
48983,FEMALE,20,199.4206716258952
48984,FEMALE,25,175.46024542322675
48985,FEMALE,21,216.51734270804087
48986,MALE,26,160.0
48987,FEMALE,25,184.25978628912011
48988,FEMALE,24,220.88993396936308
48989,MALE,28,160.0
48990,FEMALE,22,211.30551519995768
48991,FEMALE,21,174.34106363480643
48992,FEMALE,21,172.49622199203154
48993,FEMALE,21,
48994,MALE,23,172.78983719111238
48995,FEMALE,25,187.42035092896828
48996,FEMALE,25,185.07972295086006
48997,MALE,20,160.0
48998,FEMALE,25,208.40847170027442
48999,FEMALE,27,220.308575142561
49000,MALE,25,160.0
49001,FEMALE,21,167.50899802482368
49002,FEMALE,22,109.55550168755964
49003,FEMALE,24,188.43609064134176
49004,MALE,22,237.74135727471798
49005,MALE,29,252.47102082991483
49006,FEMALE,26,199.59090981810385
49007,MALE,25,222.78664993263826
49008,FEMALE,26,251.99123282100845
49009,FEMALE,27,246.09946941029585
49010,MALE,24,336.66473900660094
49011,MALE,25,160.0
49012,MALE,23,182.83223524743056
49013,MALE,27,160.0
49014,FEMALE,26,239.86019042021368
49015,FEMALE,22,170.51329612540033
49016,FEMALE,28,260.5579158090778
49017,FEMALE,28,272.3527049276817
49018,MALE,27,215.36337983190725
49019,FEMALE,23,197.79338416886088
49020,MALE,27,222.23969113315587
49021,MALE,26,225.7517559473725
49022,FEMALE,23,202.0208194808185
49023,FEMALE,23,252.79970705732967
49024,MALE,20,317.2775074363358
49025,MALE,20,242.08687272297942
49026,MALE,24,298.6682665112489
49027,FEMALE,25,193.63481344457148
49028,FEMALE,29,195.74168617983486
49029,MALE,22,252.68256836762666
49030,FEMALE,26,235.38870347741647
49031,MALE,25,246.91786092239556
49032,FEMALE,27,187.29182323974499
49033,FEMALE,22,204.34595544237055
49034,MALE,25,206.56909381302137
49035,FEMALE,22,218.28379910944864
49036,MALE,26,222.25216335326468
49037,MALE,24,195.8178668362811
49038,FEMALE,29,274.8024239462412
49039,FEMALE,21,215.02439906202383
49040,FEMALE,24,195.48009123542266
49041,MALE,28,262.4834572552976
49042,FEMALE,23,235.44225682995446
49043,FEMALE,21,194.34790672672284
49044,MALE,25,207.71960167446437
49045,MALE,20,160.0
49046,MALE,23,160.0
49047,MALE,23,201.708405775526
49048,,26,210.3063529746827
49049,FEMALE,20,210.19524046311446
49050,FEMALE,23,239.9314303661688
49051,FEMALE,20,217.63107045713312
49052,MALE,26,160.0
49053,MALE,28,230.61906134769984
49054,FEMALE,27,266.9456237431662
49055,FEMALE,23,204.49143900521045
49056,FEMALE,23,201.48659237635337
49057,MALE,23,284.65051462190337
49058,FEMALE,28,267.06683425185116
49059,FEMALE,23,194.91792207959895
49060,FEMALE,29,180.69278253378377
49061,FEMALE,24,229.26275012437156
49062,FEMALE,29,309.74944315912666
49063,FEMALE,21,199.38024778335713
49064,FEMALE,29,203.63609893133807
49065,MALE,26,204.51454999806043
49066,FEMALE,21,272.59042236565244
49067,FEMALE,29,244.06214631403253
49068,MALE,25,
49069,MALE,25,263.2134044910126
49070,FEMALE,24,212.67522169977082
49071,FEMALE,28,234.4787458651213
49072,FEMALE,22,223.04556694167678
49073,MALE,26,185.75371203557634
49074,FEMALE,22,176.49456619845307
49075,MALE,22,160.0
49076,FEMALE,24,154.03923663725138
49077,FEMALE,26,185.6057836125044
49078,FEMALE,24,197.96999185657236
49079,MALE,24,160.0
49080,MALE,22,269.9741759979321
49081,FEMALE,29,242.17185907882947
49082,FEMALE,28,241.9258555655971
49083,FEMALE,27,221.35568968211328
49084,FEMALE,25,180.71593931632316
49085,FEMALE,27,192.22110298576308
49086,FEMALE,21,155.86363357417486
49087,FEMALE,25,237.34193410522167
49088,FEMALE,27,225.61888644775732
49089,MALE,21,186.82564370525023
49090,FEMALE,29,301.57766390988786
49091,MALE,24,249.6486828545493
49092,MALE,27,208.02329588612358
49093,MALE,22,160.0
49094,FEMALE,26,218.3768123947338
49095,MALE,22,197.48470071114565
49096,MALE,27,249.16909730006316
49097,MALE,21,353.1110601241665
49098,MALE,23,265.72895000125743
49099,FEMALE,21,178.58800049962343
49100,FEMALE,25,179.03714451831007
49101,FEMALE,26,208.0701758943381
49102,MALE,21,312.5811683780471
49103,FEMALE,25,161.8841834469992
49104,FEMALE,21,166.77985660384064
49105,MALE,22,174.90406842817384
49106,FEMALE,26,153.72375778587335
49107,FEMALE,24,209.86139946217187
49108,FEMALE,21,136.21163537079454
49109,FEMALE,21,208.30627184374805
49110,MALE,27,277.5552114559124
49111,FEMALE,26,240.5056191523508
49112,MALE,23,216.8583092997868
49113,FEMALE,22,178.91158999179868
49114,FEMALE,23,211.06248139727438
49115,MALE,25,160.0
49116,FEMALE,20,200.1680062970163
49117,FEMALE,29,223.48700268037015
49118,MALE,27,228.82729472049502
49119,FEMALE,20,213.30376317011562
49120,FEMALE,21,193.71041975750944
49121,FEMALE,27,159.13721872857334
49122,FEMALE,22,198.25029756936652
49123,FEMALE,23,204.8931039911808
49124,MALE,22,160.0
49125,MALE,28,321.65265740670793
